target_id,job_name,claim_level,delay_pair,published_delay_convention,observed_delay_days,notebook_basis_dphi_phi_X_minus_phi_A,publication_basis_dphi_phi_A_minus_phi_X,ddt_weighted_mean_mpc,days_per_mpc_arcsec2,model_no_t2_delay_days,observed_minus_model_no_t2_residual_days,uses_converged_or_published_wgd_posterior,t2_parameter_fit_or_sampled,usable_for_des_frozen_score
WGD2038-4008,tau_core_profile_freeze_v2_pemd_fastell_backend,bounded_profile_freeze_v2_not_converged_posterior,AB,Delta_t_AX=t_A-t_X,-12.4,-0.006022806016549698,0.006022806016549698,1493.3921073503702,0.02800050301226257,0.25184803143710605,-12.651848031437106,False,False,False
WGD2038-4008,tau_core_profile_freeze_v2_pemd_fastell_backend,bounded_profile_freeze_v2_not_converged_posterior,AC,Delta_t_AX=t_A-t_X,-5.3,-0.029414989948002734,0.029414989948002734,1493.3921073503702,0.02800050301226257,1.2300092835117833,-6.530009283511783,False,False,False
WGD2038-4008,tau_core_profile_freeze_v2_pemd_fastell_backend,bounded_profile_freeze_v2_not_converged_posterior,AD,Delta_t_AX=t_A-t_X,-33.3,-0.08091931417727294,0.08091931417727294,1493.3921073503702,0.02800050301226257,3.3837002096344597,-36.68370020963446,False,False,False
WGD2038-4008,tau_core_profile_freeze_v1_pemd_fastell_backend,bounded_profile_freeze_v1_not_converged_posterior,AB,Delta_t_AX=t_A-t_X,-12.4,-0.0046189199822712634,0.0046189199822712634,1493.3921073503702,0.02800050301226257,0.19314351179567527,-12.593143511795676,False,False,False
WGD2038-4008,tau_core_profile_freeze_v1_pemd_fastell_backend,bounded_profile_freeze_v1_not_converged_posterior,AC,Delta_t_AX=t_A-t_X,-5.3,-0.029652752367206547,0.029652752367206547,1493.3921073503702,0.02800050301226257,1.2399514926849933,-6.5399514926849935,False,False,False
WGD2038-4008,tau_core_profile_freeze_v1_pemd_fastell_backend,bounded_profile_freeze_v1_not_converged_posterior,AD,Delta_t_AX=t_A-t_X,-33.3,-0.08777285879184626,0.08777285879184626,1493.3921073503702,0.02800050301226257,3.6702861821535415,-36.97028618215354,False,False,False
WGD2038-4008,tau_core_mcmc_diag120_cont3_cold_pemd_fastell_backend,bounded_diag120_cont3_cold_not_converged_posterior,AB,Delta_t_AX=t_A-t_X,-12.4,-0.00702939362167565,0.00702939362167565,1493.3921073503702,0.02800050301226257,0.29393922715607257,-12.693939227156072,False,False,False
WGD2038-4008,tau_core_mcmc_diag120_cont3_cold_pemd_fastell_backend,bounded_diag120_cont3_cold_not_converged_posterior,AC,Delta_t_AX=t_A-t_X,-5.3,-0.02984907832942496,0.02984907832942496,1493.3921073503702,0.02800050301226257,1.248161006152443,-6.5481610061524425,False,False,False
WGD2038-4008,tau_core_mcmc_diag120_cont3_cold_pemd_fastell_backend,bounded_diag120_cont3_cold_not_converged_posterior,AD,Delta_t_AX=t_A-t_X,-33.3,-0.0820537792388929,0.0820537792388929,1493.3921073503702,0.02800050301226257,3.431138694572887,-36.731138694572884,False,False,False
